hens;1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;500;501;503;504;505;506;507;508;509;511;512;513;515;516;518;519;520;521;522;523;524;526;527;528;529;531;532;533;535;536;537;538;540;544;545;546;547;548;549;550;551;552;553;555;556;557;558;562;563;564;565;566;567;568;569;570;571;573;576;578;579;580;581;583;584;586;587;589;591;592;593;594;595;596;597;598;600;601;603
11;0.009285426;0.005296905;0.000372232;0.003372681;0.000430108;0.001816347;0.003197158;0.005861395;0.004138565;0;0.004245554;0.004388817;0.002770083;0.008090368;0.006566467;0.006746436;0.00577842;0.005545509;0.005624426;0.003649142;0;0.004189944;0.004810997;0.000684619;0.001377139;0.005707763;0.00493905;0.004941044;0.002121212;0.008295626;0.006149305;0.00592613;0.002995806;0.003455425;0.005881735;0.005707297;0.004878049;0.003805275;0.005862113;0.005115463;0.002313667;0.003942029;0.007545769;0.001912777;0.004631829;0.003816132;0.004932812;0.004174784;0.004042248;0.003381986;0.00581463;0.00300075;0.004462294;0.0045953;0;0.00357234;0.003091668;0.003713528;0.005811481;0.004278446;0.001923077;0.003117693;0.003084304;0.008333333;0.005388273;0.00787195;0.002833706;0.003845168;0.005818405;0.004009355;0.004061267;0.006470996;0.006694561;0.004451864;0.003956344;0.006867722;0.004058625;0.006425703;0.00477998;0.005730659;0.005341643;0.003393813;0.005922657;0.004270987;0.003977725;0.004402593;0.003280609;0.00674871;0.005856143;0.006230177;0.003722662;0.005452563;0.002460403;0.00591716;0.004272983;0.004359741;0.003044912;0.00378402;0.004513105;0.004130466;0.00655875;0.006951484;0.001245589;0.002748669;0.000235849;0.00939505;0.003465421;0.004159157
12;0.003985056;0.006082568;0.001687194;0.004041194;0.001921599;0.001812908;0.005341643;0.004638119;0.003527088;0.004245554;0;0.003871929;0.000835143;0.003641457;0.003497444;0.005340612;0.006491467;0.004739871;0.005825871;0.00591865;0;0.003997145;0.003953577;0;0.00017696;0.002899315;0.004563945;0.006135618;0.003215434;0.004454794;0.005058053;0.004472272;0.002763194;0.002360346;0.004756714;0.003849856;0.003223331;0.005263802;0.004037525;0.003778168;0.003482738;0.006000436;0.004731133;0.002073255;0.003783242;0.002209945;0.002634434;0.004520212;0.004864996;0.003399158;0.006666667;0.001864723;0.004393794;0.005630186;0;0.004170142;0.004702194;0.001444855;0.003012443;0.004562738;0.003508212;0.000876424;0.002813379;0.003144224;0.00261324;0.004508347;0.001512027;0.004908416;0.002530578;0.004931794;0.005016905;0.005748997;0.00477851;0.002684113;0.003293224;0.002469813;0.00434921;0.003232917;0.003122967;0.005589845;0.005343112;0.003772207;0.004574167;0.001356668;0.001070664;0.005730659;0.003960832;0.00393217;0.003676471;0.005108013;0.003567352;0.004301619;0.00368533;0.005477785;0.005607049;0.006535185;0.003793267;0.002958182;0.00300158;0.003427366;0.003873467;0.003873898;0.00037154;0.002663742;0.000208247;0.005687306;0.003055556;0.003471329
13;0.002008032;0.001733436;0.000892591;0.004701273;0.001516875;0.000338753;0.002482545;0.001932224;0.001765225;0.004388817;0.003871929;0;0.001757984;0.003934426;0.003284746;0.003573252;0.002849003;0.003965107;0.003568243;0.001850139;0;0.004504505;0.003028582;0;0.002931596;0.002188619;0.002256138;0.003181029;0.003269398;0.002866112;0.002599935;0.004750143;0.002139037;0.004231685;0.004114134;0.002679939;0.001263264;0.002488889;0.002556673;0.002885408;0.003465347;0.003017502;0.001469388;0.001551831;0.003267465;0.004255319;0.002057084;0.005408538;0.00335097;0.001657459;0.003022061;0.002102102;0.002536998;0.001843561;0;0.002568493;0.002462503;0.002187585;0.002563091;0.004969131;0.002155172;0.001276732;0.003132341;0.001471206;0.001155268;0.00318415;0.002552648;0.002410883;0.003964758;0.004157706;0.005754088;0.003144654;0.002309913;0.002060642;0.003377111;0.002329521;0.00261742;0.002828854;0.003713113;0.003974826;0.002569593;0.003004064;0.001958421;0.002920317;0.001979545;0.004535147;0.003369066;0.004126301;0.004947961;0.003211679;0.004278316;0.002616333;0.001777778;0.001911263;0.00371447;0.002152674;0.003062787;0.004316547;0.004255319;0.004785643;0.003665831;0.002230785;0.001424501;0.003672613;0;0.002654476;0.002804142;0.002490899
14;0.000633312;0.001349528;0.000765404;0.002747253;0;0.000908265;0.001402525;0.001504262;0.001585205;0.002770083;0.000835143;0.001757984;0;0.001041667;0.001209775;0.000777454;0.002070723;0.001255831;0.001000834;0.001717475;0;0.000809061;0.000879894;0.001232286;0.002150538;0.001635132;0.002062159;0.001456311;0.001299039;0.001669702;0.002218525;0.002650762;0.001781624;0.001643115;0.0010279;0.001973499;0.002808112;0.000818666;0.00175644;0.001703163;0.001211754;0.001528014;0.001301599;0;0.001933896;0;0.00222859;0.001798561;0.002028398;0.002089864;0.002382979;0.001547988;0.003014318;0.001167713;0;0.001569243;0.001342642;0.000686342;0.000923361;0.002538071;0.001685772;0.000838223;0.002917342;0.000498256;0;0.002035831;0.001262945;0.002966185;0.001051248;0.002082666;0.000849185;0.001009421;0.001797753;0.00037679;0.000435066;0.001760121;0.001140251;0.000856653;0.00136955;0.001319261;0.002076346;0.00203376;0.001867255;0.002717391;0;0.001837222;0.00241838;0.00206697;0.00214425;0.001799738;0.001889849;0.001736111;0.000798722;0.001367573;0.003856749;0.000943752;0.00351014;0.003395586;0.000661157;0.001634368;0.001124101;0.00071599;0;0.002933507;0;0.001655629;0.002570694;0.00245975
15;0.005611291;0.004642857;0.001321353;0.003795409;0.000326264;0.001185536;0.004962055;0.003782042;0.004857316;0.008090368;0.003641457;0.003934426;0.001041667;0;0.007014218;0.006847134;0.004440258;0.005208333;0.005465247;0.004299226;0;0.002874153;0.003330412;0.000357398;0.000856898;0.004782929;0.005419713;0.004365025;0.001793186;0.007126198;0.003652412;0.008295094;0.004126547;0.003326996;0.003894472;0.003027734;0.006652902;0.00231405;0.005420054;0.004938272;0.002461952;0.003831961;0.008301307;0.003848268;0.004384042;0.004303132;0.003249768;0.006975496;0.003611293;0.005210918;0.004122832;0.004807692;0.003495824;0.0039995;0;0.003836317;0.004507273;0.00245098;0.004741065;0.004812456;0.003146176;0.003945885;0.00329102;0.004451326;0.005069708;0.00560871;0.001559454;0.004018647;0.004029821;0.003647663;0.003550128;0.003663004;0.004817128;0.002356021;0.004873803;0.006046421;0.004390779;0.004292767;0.00469738;0.003247758;0.004314995;0.002794214;0.005113636;0.001147886;0.003478261;0.004243067;0.003740469;0.004336224;0.005093108;0.003713893;0.006179197;0.003814147;0.001827782;0.003360041;0.002566813;0.004030383;0.003652533;0.003021719;0.008159347;0.002568807;0.006979241;0.005998126;0.000927644;0.003067485;0.00037679;0.00528806;0.003163306;0.003192055
16;0.007792208;0.002031144;0.000980633;0.003087479;0;0.000272405;0.004055377;0.005390836;0.002478079;0.006566467;0.003497444;0.003284746;0.001209775;0.007014218;0;0.006387833;0.00271388;0.003845058;0.005248991;0.0029431;0;0.003682171;0.00450676;0.00064704;0.001846479;0.004537522;0.003762136;0.004196721;0.002637528;0.006236747;0.002765648;0.006366225;0.001853912;0.002886964;0.005461165;0.004450691;0.00472103;0.006809184;0.008710269;0.004496403;0.001468737;0.004088865;0.007349699;0.002795426;0.003781513;0.002900491;0.003260161;0.001860308;0.005491919;0.003696004;0.003136079;0.003463632;0.00515369;0.003132153;0;0.002745577;0.003088207;0.003892833;0.007988885;0.003801765;0.002937189;0.002600104;0.002196837;0.007532611;0.004973145;0.006140765;0.002214022;0.003683241;0.006292906;0.001426349;0.00518913;0.005966911;0.003896324;0.000971109;0.004470199;0.005533014;0.003955696;0.007904337;0.003427592;0.007428317;0.004802077;0.003137255;0.004360861;0.002539452;0.006161264;0.004499274;0.003588682;0.007497208;0.003644647;0.003304256;0.00387672;0.002967359;0.003262956;0.003861966;0.004345307;0.004003559;0.001514234;0.003221765;0.00762161;0.005061965;0.006117247;0.004970708;0.001418037;0.002426114;0.000339213;0.007774799;0.004303087;0.002695872
17;0.006412937;0.003184252;0.000196348;0.003071073;0.000686813;0.001497006;0.002938656;0.004863582;0.002077673;0.006746436;0.005340612;0.003573252;0.000777454;0.006847134;0.006387833;0;0.004351809;0.004111125;0.002838221;0.003652198;0;0.002266839;0.002996575;0;0.001249219;0.005497771;0.006069803;0.004403244;0.002374169;0.006207049;0.004961201;0.005156116;0.001092385;0.003996367;0.005734069;0.005981112;0.006363797;0.004772293;0.007678051;0.005641104;0.002426343;0.004195134;0.006269994;0.001616488;0.004668305;0.003279883;0.00428342;0.005072464;0.004060089;0.003184117;0.005165165;0.003565062;0.004968944;0.003978067;0;0.002511234;0.003394214;0.003347592;0.006795686;0.004662283;0.003313697;0.001852614;0.001257636;0.006820648;0.002480159;0.005980699;0.001554485;0.004656732;0.00608;0.003216173;0.00383693;0.00405003;0.005508045;0.001170047;0.003971631;0.005757859;0.00395763;0.00436388;0.00541807;0.005030311;0.005052245;0.003387075;0.007331731;0.005536758;0.002945508;0.004432063;0.004487568;0.00562723;0.004349545;0.005141388;0.00405515;0.00311042;0.003377835;0.005766885;0.004678806;0.005816208;0.003685665;0.003488548;0.005845817;0.003706999;0.003038634;0.006942348;0.001322751;0.003612717;0;0.008156028;0.00535855;0.003025501
18;0.005895091;0.005981308;0.001928021;0.004141566;0.000362911;0.000171703;0.008536849;0.008391902;0.006381534;0.00577842;0.006491467;0.002849003;0.002070723;0.004440258;0.00271388;0.004351809;0;0.006342957;0.005854066;0.006192326;0;0.003421377;0.004795868;0.000381388;0.000672608;0.004445009;0.009002033;0.006463527;0.003355705;0.004620073;0.005225125;0.004802364;0.005856515;0.001652148;0.005490801;0.005906619;0.004556143;0.007815275;0.006669733;0.002851218;0.002170453;0.006129782;0.006256983;0.00032803;0.007894452;0.003320254;0.003409428;0.004352151;0.007413509;0.002313744;0.004223865;0.002259887;0.003426463;0.005854689;0;0.00448895;0.002454992;0.002146252;0.005814688;0.005689001;0.002738059;0.001166278;0.003287016;0.006722911;0.003481894;0.005887201;0.002908899;0.003810624;0.00759425;0.005088541;0.007732232;0.007155635;0.003851889;0.001915709;0.004030781;0.003960396;0.00888338;0.004794134;0.003508772;0.003933026;0.005385084;0.004937691;0.008044882;0.002349256;0.001695203;0.00811021;0.004583733;0.00498398;0.004701296;0.007652534;0.004108463;0.004267252;0.003945041;0.004525332;0.007092985;0.007223476;0.002515723;0.003232898;0.003926306;0.00393401;0.005604683;0.005792251;0.00105671;0.003445693;0.000588351;0.007710743;0.004541205;0.00383996
19;0.005784146;0.007388152;0.001086957;0.004685132;0.000833507;0.000586854;0.005597668;0.005080154;0.003293413;0.005545509;0.004739871;0.003965107;0.001255831;0.005208333;0.003845058;0.004111125;0.006342957;0;0.006437041;0.0062417;0;0.003485377;0.004442649;0.000882613;0.001146132;0.004324777;0.009876287;0.006080708;0.002519265;0.004648215;0.006037189;0.004313831;0.003076472;0.000839772;0.005166357;0.00481396;0.00196303;0.005283505;0.006884466;0.002138885;0.001127396;0.004561003;0.006673947;0.002418155;0.006664328;0.001349073;0.001322096;0.003952031;0.005635968;0.001384083;0.00513992;0.002552416;0.005241701;0.007943877;0;0.003002627;0.002415459;0.002753399;0.003600609;0.004775984;0.003754266;0.002080182;0.002169559;0.00449536;0.002624267;0.006036476;0.002478857;0.00389839;0.003434374;0.005264312;0.005826574;0.008880792;0.0053206;0.003063615;0.005893383;0.004809094;0.005328005;0.0025;0.003299423;0.006609547;0.007679649;0.005516357;0.005591054;0.002300834;0.001541129;0.005167648;0.003570195;0.004011387;0.004867091;0.007584207;0.001663894;0.004805767;0.00315837;0.007849793;0.007941283;0.005754867;0.002987676;0.003559732;0.00337952;0.004884175;0.003953647;0.005804899;0.000402253;0.003351206;0.001139731;0.009576386;0.003831982;0.003256445
20;0.004605427;0.006205559;0.001684636;0.003252667;0.000191498;0.000361468;0.007576602;0.005934398;0.003522615;0.005624426;0.005825871;0.003568243;0.001000834;0.005465247;0.005248991;0.002838221;0.005854066;0.006437041;0;0.006418324;0;0.005425471;0.002926953;0;0.000707089;0.003027909;0.009061038;0.005810882;0.003211393;0.004857316;0.004706693;0.00485189;0.004284135;0.001412873;0.005250124;0.005877818;0.001836828;0.005749939;0.004986939;0.001613771;0.001962857;0.005884917;0.005421617;0.001551724;0.005903977;0.002680965;0.002475631;0.004903859;0.00547046;0.003718674;0.003046127;0.001861882;0.00356262;0.007215578;0;0.005482064;0.002271437;0.002085338;0.00709313;0.004449267;0.003183699;0.00122549;0.002652934;0.005611826;0.003774133;0.004136756;0.003024887;0.002624985;0.005350605;0.004505921;0.00764693;0.007599609;0.007371961;0.00318418;0.004942339;0.004531722;0.005197285;0.004407875;0.003380135;0.006872452;0.008293093;0.005479118;0.006211857;0.001898048;0.003213712;0.005149331;0.003074896;0.00565597;0.002840909;0.007781686;0.003133903;0.003916119;0.005103487;0.005269024;0.008598945;0.005590496;0.002720606;0.002819927;0.003630624;0.004216629;0.00464636;0.006285944;0;0.003445036;0.000831947;0.008059317;0.003330096;0.003338469
21;0.005073113;0.004674353;0.003263708;0.004569088;0.000772201;0.000714796;0.004692388;0.00515918;0.004513105;0.003649142;0.00591865;0.001850139;0.001717475;0.004299226;0.0029431;0.003652198;0.006192326;0.0062417;0.006418324;0;0;0.004046446;0.00414174;0;0.001388889;0.003032721;0.004108182;0.003801815;0.003602676;0.00432344;0.004877388;0.004457424;0.005083023;0.002384738;0.006165087;0.004634738;0.005015432;0.003790087;0.003236701;0.002295458;0.005882353;0.004836452;0.004901293;0.002689377;0.005356676;0.002995208;0.003315779;0.004046063;0.004926108;0.001438553;0.004842615;0.003063457;0.002175368;0.004993758;0;0.004810413;0.001574528;0.001427115;0.003645586;0.003420319;0.003029079;0.000913242;0.003351074;0.003003003;0.001795332;0.003044802;0.003535949;0.003264727;0.003804254;0.005238791;0.005865103;0.005313765;0.003264418;0.003019193;0.003957984;0.002850914;0.006054615;0.005299708;0.004722178;0.002743861;0.004860267;0.002752028;0.004451227;0.00314778;0.003278689;0.004856333;0.004119995;0.004845104;0.003656307;0.006196555;0.002635278;0.003795354;0.003312413;0.005386417;0.006202805;0.003161078;0.004500703;0.003600065;0.005605606;0.004956035;0.004517134;0.004381694;0;0.003560831;0.000287687;0.005121799;0.005800068;0.003873567
22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23;0.002080083;0.003287671;0.003017833;0.004260837;0.000682361;0.000616713;0.004312909;0.004283878;0.004991681;0.004189944;0.003997145;0.004504505;0.000809061;0.002874153;0.003682171;0.002266839;0.003421377;0.003485377;0.005425471;0.004046446;0;0;0.004491556;0;0.00327381;0.001315295;0.004224811;0.001940133;0.002457506;0.003414762;0.004508006;0.002875629;0.004845548;0.002451581;0.004217252;0.003942343;0.001412097;0.004403048;0.002761085;0.001942502;0.002768805;0.004923255;0.002808989;0.001993166;0.004171633;0.003700962;0.003593675;0.003651634;0.002010387;0.001789824;0.003620565;0.002209334;0.003388479;0.003302007;0;0.004247672;0.00505689;0.003550596;0.001676602;0.004614941;0.004004004;0.001167883;0.001695736;0.002776125;0.001732727;0.004717776;0.002403365;0.004931777;0.002066116;0.004543577;0.005510441;0.00416547;0.004200146;0.001626016;0.002132196;0.00319425;0.004051411;0.00154219;0.003512664;0.002682657;0.002466767;0.00302521;0.002888921;0.001571092;0.002107164;0.004796534;0.003077825;0.004605937;0.002757502;0.00308037;0.005501481;0.003192055;0.00229693;0.002496059;0.005097312;0.003003953;0.003243068;0.004461688;0.002464268;0.004901037;0.005306496;0.002681992;0;0.004635277;0;0.002686652;0.002637987;0.003998546
